260.4000	253.8000	Dzhulfian
99.6000	65.5000	Eaglefordian
175.6000	171.6000	Early Aalenian
112.0300	109.0000	Early Albian
125.4500	122.4600	Early Aptian
171.6000	168.4000	Early Bajocian
130.0000	125.4500	Early Barremian
15.9700	13.6000	Early Barstovian
167.7000	164.7000	Early Bathonian
145.0000	140.2000	Early Berriasian
164.7000	161.2000	Early Callovian
541.0000	513.0000	Early Cambrian
83.5000	70.6000	Early Campanian
99.6000	93.5000	Early Cenomanian
37.2000	33.9000	Early Chadronian
13.6000	10.3000	Early Clarendonian
89.3000	85.8000	Early Coniacian
145.0000	100.5000	Early Cretaceous
419.2000	393.3000	Early Devonian
30.8000	20.4300	Early Early Arikareean
10.3000	4.9000	Early Early Hemphillian
409.1000	402.5000	Early Emsian
55.8000	48.6000	Early Eocene
376.1000	370.6000	Early Famennian
383.7000	382.4000	Early Frasnian
388.1000	383.7000	Early Givetian
136.4000	130.0000	Early Hauterivian
20.4300	15.9700	Early Hemingfordian
201.3000	196.5000	Early Hettangian
3850.0000	1650.0000	Early Imbrian
201.3000	174.1000	Early Jurassic
272.5000	268.0000	Early Kazanian
155.7000	150.8000	Early Kimmeridgian
30.8000	20.4300	Early Late Arikareean
15.9700	13.6000	Early Late Barstovian
460.9000	455.8000	Early Late Ordovician
466.0000	460.9000	Early Llandeilo
466.0000	463.5000	Early Llanvirn
70.6000	66.0000	Early Maastrichtian
70.6000	66.0000	Early Maestrichtian
471.8000	468.1000	Early Middle Ordovician
23.0300	15.9700	Early Miocene
358.9000	345.3000	Early Mississippian
33.9000	28.4000	Early Oligocene
485.4000	470.0000	Early Ordovician
161.2000	155.7000	Early Oxfordian
66.0000	61.7000	Early Paleocene
318.1000	314.6000	Early Pennsylvanian
298.9000	270.6000	Early Permian
2.5880	0.7810	Early Pleistocene
189.6000	183.0000	Early Pliensbachian
5.3330	3.6000	Early Pliocene
85.8000	83.5000	Early Santonian
265.0000	252.1700	Early Severodvinian
443.4000	422.9000	Early Silurian
196.5000	189.6000	Early Sinemurian
65.5000	33.9000	Early Tertiary
150.8000	145.0000	Early Tithonian
183.0000	182.0000	Early Toarcian
252.1700	247.2000	Early Triassic
93.5000	89.3000	Early Turonian
46.2000	40.4000	Early Uintan
268.0000	265.0000	Early Urzhumian
140.2000	136.4000	Early Valanginian
259.0000	252.1700	Early Vyatkian
456.1000	449.5000	Eastonian
1400.0000	1200.0000	Ectasian
460.9000	449.5000	Edenian
453.5000	450.0000	Edenian-Maysvillian
580.0000	541.0000	Ediacara
635.0000	541.0000	Ediacaran
630.0000	541.0000	Ediacarian
70.6000	66.0000	Edmontonian
391.9000	388.1000	Eifel
393.3000	387.7000	Eifelian
433.0000	428.2000	Eildonian
421.3000	419.2000	Eke
252.1700	250.4000	Ellesmerian
1400.0000	1300.0000	Elsonian
422.9000	421.3000	Elton
326.0000	324.5000	Elvirian
409.1000	391.9000	Ems
407.6000	393.3000	Emsian
1.2000	0.7810	Ensenadan
501.0000	498.5000	Ensyan
4000.0000	3600.0000	Eoarchean
56.0000	33.9000	Eocene
168.4000	167.7000	Epizigzagiceras
37.2000	33.9000	Ergilian
391.8000	388.0000	Erian
209.0000	199.6000	Erqiaoan
244.5000	238.5000	Etalian
201.3000	196.6000	Euphyllites
237.0000	228.0000	Falangian
183.0000	182.0000	Falciferum
372.2000	358.9000	Famennian
383.7000	360.7000	Famennien
242.0000	235.0000	Fassanian
251.3000	247.2000	Fedorovkian
252.1700	249.7000	Feixianguanian
492.5000	488.3000	Fengshanian
471.8000	466.0000	Fennian
501.0000	485.4000	Festiniogian
501.0000	488.3000	Ffestiniog
279.5000	272.5000	Filipovian
275.6000	270.6000	Filippovian
385.3000	379.0000	Fingerlakesian
265.0000	259.0000	Flettian
477.7000	470.0000	Floian
507.0000	505.0000	Floran
508.0000	506.0000	Florian
541.0000	529.0000	Fortunian
501.0000	485.4000	Franconian
